complex	gene_name
ProTalpha C7 complex	Anp32b
ProTalpha C8 complex	Ptma
ProTalpha C8 complex	Anp32a
ProTalpha C8 complex	Rab11a
ProTalpha C8 complex	Anp32b
ProTalpha C9 complex	Ptma
ProTalpha C9 complex	Set
THSD1-FAK-talin-vinculin complex	Vcl
THSD1-FAK-talin-vinculin complex	Ptk2
THSD1-FAK-talin-vinculin complex	Thsd1
THSD1-FAK-talin-vinculin complex	Tln1
ABI3-WAVE2-CYFIP1 complex	Cyfip1
ABI3-WAVE2-CYFIP1 complex	Abi3
ABI3-WAVE2-CYFIP1 complex	Wasf2
FGF1-ITGAV-ITGB3 complex	Itgb3
FGF1-ITGAV-ITGB3 complex	Fgf1
FGF1-ITGAV-ITGB3 complex	Itgav
JIP1-JIP2 complex	Mapk8ip2
JIP1-JIP2 complex	Mapk8ip1
SIGMAR1-Cacna1b-CACNB1-CACNA2D1 complex	Cacna2d1
SIGMAR1-Cacna1b-CACNB1-CACNA2D1 complex	Cacnb1
SIGMAR1-Cacna1b-CACNB1-CACNA2D1 complex	Sigmar1
ADIPOQ-PLOD3-GLT25D1 complex	Plod3
ADIPOQ-PLOD3-GLT25D1 complex	Adipoq
ADIPOQ-PLOD3-GLT25D1 complex	Colgalt1
ST3GAL6-EGFR complex	Egfr
ST3GAL6-EGFR complex	St3gal6
SEPHS1-SEPHS2-SEPSECS-SECp43 complex	Sephs1
SEPHS1-SEPHS2-SEPSECS-SECp43 complex	Sephs2
SEPHS1-SEPHS2-SEPSECS-SECp43 complex	Sepsecs
PLOD2-FKBP10 complex	Plod2
PLOD2-FKBP10 complex	Fkbp10
CAPZA3-CAPZB complex	Capzb
CAPZA3-CAPZB complex	Capza3
HTT-DISC1-PDE4B complex	Htt
HTT-DISC1-PDE4B complex	Disc1
PP2A-NR3A complex	Ppp2r1a
PP2A-NR3A complex	Ppp2r2a
PP2A-NR3A complex	Ppp2ca
PP2A-NR3A complex	Grin3a
hCRY1-mPer2 complex	Cry1
FERMT3-RACK1 complex	Rack1
FERMT3-RACK1 complex	Fermt3
ITGB1-RACK1 complex	Itgb1
ITGB1-RACK1 complex	Rack1
ITGB2-RACK1 complex	Itgb2
ITGB2-RACK1 complex	Rack1
GNAI1-GNGT1-GNB1 complex	Gnb1
GNAI1-GNGT1-GNB1 complex	Gnai1
GNAI1-GNGT1-GNB1 complex	Gngt1
GNAI1-GNB2-GNGT1 complex	Gnb2
GNAI1-GNB2-GNGT1 complex	Gnai1
GNAI1-GNB2-GNGT1 complex	Gngt1
GNAI1-GNB3-GNGT1 complex	Gnb3
GNAI1-GNB3-GNGT1 complex	Gnai1
GNAI1-GNB3-GNGT1 complex	Gngt1
GNAI1-GNB4-GNGT1 complex	Gnai1
GNAI1-GNB4-GNGT1 complex	Gngt1
GNAI1-GNB4-GNGT1 complex	Gnb4
GNAI1-GNB5-GNGT1 complex	Gnb5
GNAI1-GNB5-GNGT1 complex	Gnai1
GNAI1-GNB5-GNGT1 complex	Gngt1
GNAI1-GNB1-GNG2 complex	Gng2
GNAI1-GNB1-GNG2 complex	Gnb1
GNAI1-GNB1-GNG2 complex	Gnai1
GNAI1-GNB2-GNG2 complex	Gng2
GNAI1-GNB2-GNG2 complex	Gnb2
GNAI1-GNB2-GNG2 complex	Gnai1
GNAI1-GNB3-GNG2 complex	Gnb3
GNAI1-GNB3-GNG2 complex	Gng2
GNAI1-GNB3-GNG2 complex	Gnai1
GNAI1-GNB4-GNG2 complex	Gng2
GNAI1-GNB4-GNG2 complex	Gnai1
GNAI1-GNB4-GNG2 complex	Gnb4
GNAI1-GNB5-GNG2 complex	Gnb5
GNAI1-GNB5-GNG2 complex	Gng2
GNAI1-GNB5-GNG2 complex	Gnai1
GNAI1-GNB1-GNG3 complex	Gnb1
GNAI1-GNB1-GNG3 complex	Gnai1
GNAI1-GNB1-GNG3 complex	Gng3
GNAI1-GNB2-GNG3 complex	Gnb2
GNAI1-GNB2-GNG3 complex	Gnai1
GNAI1-GNB2-GNG3 complex	Gng3
GNAI1-GNB3-GNG3 complex	Gnb3
GNAI1-GNB3-GNG3 complex	Gnai1
GNAI1-GNB3-GNG3 complex	Gng3
GNAI1-GNB4-GNG3 complex	Gnai1
GNAI1-GNB4-GNG3 complex	Gng3
GNAI1-GNB4-GNG3 complex	Gnb4
GNAI1-GNB5-GNG3 complex	Gnb5
GNAI1-GNB5-GNG3 complex	Gnai1
GNAI1-GNB5-GNG3 complex	Gng3
ITGA6-ITGB4-Igf1-Igf1r complex	Itgb4
ITGA6-ITGB4-Igf1-Igf1r complex	Itga6
DCP1A-NR3C1-PNRC2-UPF1-complex	Nr3c1
DCP1A-NR3C1-PNRC2-UPF1-complex	Upf1
DCP1A-NR3C1-PNRC2-UPF1-complex	Dcp1a
DCP1A-NR3C1-PNRC2-UPF1-complex	Pnrc2
GNAI1-GNB1-GNG4 complex	Gng4
GNAI1-GNB1-GNG4 complex	Gnb1
GNAI1-GNB1-GNG4 complex	Gnai1
GNAI1-GNB2-GNG4 complex	Gng4
GNAI1-GNB2-GNG4 complex	Gnb2
GNAI1-GNB2-GNG4 complex	Gnai1
GNAI1-GNB3-GNG4 complex	Gnb3
GNAI1-GNB3-GNG4 complex	Gng4
GNAI1-GNB3-GNG4 complex	Gnai1
GNAI1-GNB4-GNG4 complex	Gng4
GNAI1-GNB4-GNG4 complex	Gnai1
GNAI1-GNB4-GNG4 complex	Gnb4
GNAI1- GNB5-GNG4 complex	Gnb5
GNAI1- GNB5-GNG4 complex	Gng4
GNAI1- GNB5-GNG4 complex	Gnai1
GNAI1-GNB1-GNG5 complex	Gnb1
GNAI1-GNB1-GNG5 complex	Gnai1
GNAI1-GNB1-GNG5 complex	Gng5
GNAI1-GNB2-GNG5 complex	Gnb2
GNAI1-GNB2-GNG5 complex	Gnai1
GNAI1-GNB2-GNG5 complex	Gng5
BVR-PKCD-ERK2 complex	Mapk1
BVR-PKCD-ERK2 complex	Blvra
BVR-PKCD-ERK2 complex	Prkcd
PDZK1-PLCB3-SSTR5 complex	Sstr5
PDZK1-PLCB3-SSTR5 complex	Plcb3
PDZK1-PLCB3-SSTR5 complex	Pdzk1
PDZK1-PLCB3- SSTR1 complex	Sstr1
PDZK1-PLCB3- SSTR1 complex	Plcb3
PDZK1-PLCB3- SSTR1 complex	Pdzk1
PDZK1-PLCB3- SSTR2 complex	Sstr2
PDZK1-PLCB3- SSTR2 complex	Plcb3
PDZK1-PLCB3- SSTR2 complex	Pdzk1
PDZK1-PLCB3- SSTR3 complex	Sstr3
PDZK1-PLCB3- SSTR3 complex	Plcb3
PDZK1-PLCB3- SSTR3 complex	Pdzk1
PDZK1-PLCB3- SSTR4 complex	Sstr4
PDZK1-PLCB3- SSTR4 complex	Plcb3
PDZK1-PLCB3- SSTR4 complex	Pdzk1
IFNAR1-IFNAR2-IFNW1 complex	Ifnar1
IFNAR1-IFNAR2-IFNW1 complex	Ifnar2
IFNAR2-IFNA2 complex	Ifnar2
IFNAR1-IFNAR2-IFNA2 complex	Ifnar1
IFNAR1-IFNAR2-IFNA2 complex	Ifnar2
TLR1-TLR2 complex	Tlr2
TLR1-TLR2 complex	Tlr1
PIAS1-SUMO1-UBC9 complex	Pias1
PIAS1-SUMO1-UBC9 complex	Sumo1
PIAS1-SUMO1-UBC9 complex	Ube2i
OTUB1-UBC13-MMS2 complex	Ube2n
OTUB1-UBC13-MMS2 complex	Ube2v2
OTUB1-UBC13-MMS2 complex	Otub1
CTNNA1-CTNNB1-GLI3R complex	Ctnnb1
CTNNA1-CTNNB1-GLI3R complex	Gli3
CTNNA1-CTNNB1-GLI3R complex	Ctnna1
Propionyl-CoA carboxylase	Pcca
Propionyl-CoA carboxylase	Pccb
KRIT1-HEG1-RAP1B complex	Krit1
KRIT1-HEG1-RAP1B complex	Rap1b
KRIT1-HEG1-RAP1B complex	Heg1
GNAI1-GNB3-GNG5 complex	Gnb3
GNAI1-GNB3-GNG5 complex	Gnai1
GNAI1-GNB3-GNG5 complex	Gng5
GNAI1-GNB4-GNG5 complex	Gnai1
GNAI1-GNB4-GNG5 complex	Gng5
GNAI1-GNB4-GNG5 complex	Gnb4
GNAI1-GNB5-GNG5 complex	Gnb5
GNAI1-GNB5-GNG5 complex	Gnai1
GNAI1-GNB5-GNG5 complex	Gng5
NFAT5-WWTR1 complex	Nfat5
NFAT5-WWTR1 complex	Wwtr1
C9orf72-SMCR8-WDR41 complex	Smcr8
C9orf72-SMCR8-WDR41 complex	Wdr41
C9orf72-SMCR8 complex	Smcr8
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Atg13
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Ulk1
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Rb1cc1
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Smcr8
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Atg101
WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	Wdr41
GNAI1-GNB1-GNG7 complex	Gng7
GNAI1-GNB1-GNG7 complex	Gnb1
GNAI1-GNB1-GNG7 complex	Gnai1
GNAI1-GNB2-GNG7 complex	Gng7
GNAI1-GNB2-GNG7 complex	Gnb2
GNAI1-GNB2-GNG7 complex	Gnai1
GNAI1-GNB3-GNG7 complex	Gng7
GNAI1-GNB3-GNG7 complex	Gnb3
GNAI1-GNB3-GNG7 complex	Gnai1
GNAI1-GNB4-GNG7 complex	Gng7
GNAI1-GNB4-GNG7 complex	Gnai1
GNAI1-GNB4-GNG7 complex	Gnb4
GNAI1-GNB5-GNG7 complex	Gnb5
GNAI1-GNB5-GNG7 complex	Gng7
GNAI1-GNB5-GNG7 complex	Gnai1
GNAI1-GNB1-GNG8 complex	Gnb1
GNAI1-GNB1-GNG8 complex	Gnai1
GNAI1-GNB1-GNG8 complex	Gng8
GNAI1-GNB2-GNG8 complex	Gnb2
GNAI1-GNB2-GNG8 complex	Gnai1
GNAI1-GNB2-GNG8 complex	Gng8
GNAI1-GNB3-GNG8 complex	Gnb3
GNAI1-GNB3-GNG8 complex	Gnai1
GNAI1-GNB3-GNG8 complex	Gng8
GNAI1-GNB4-GNG8 complex	Gnai1
GNAI1-GNB4-GNG8 complex	Gnb4
GNAI1-GNB4-GNG8 complex	Gng8
GNAI1-GNB5-GNG8 complex	Gnb5
GNAI1-GNB5-GNG8 complex	Gnai1
GNAI1-GNB5-GNG8 complex	Gng8
GNAI1-GNB1-GNG10 complex	Gng10
GNAI1-GNB1-GNG10 complex	Gnb1
GNAI1-GNB1-GNG10 complex	Gnai1
GNAI1-GNB2-GNG10 complex	Gng10
GNAI1-GNB2-GNG10 complex	Gnb2
GNAI1-GNB2-GNG10 complex	Gnai1
GNAI1-GNB3-GNG10 complex	Gnb3
GNAI1-GNB3-GNG10 complex	Gng10
GNAI1-GNB3-GNG10 complex	Gnai1
GNAI1-GNB4-GNG10 complex	Gng10
GNAI1-GNB4-GNG10 complex	Gnai1
GNAI1-GNB4-GNG10 complex	Gnb4
GNAI1-GNB5-GNG10 complex	Gnb5
GNAI1-GNB5-GNG10 complex	Gng10
GNAI1-GNB5-GNG10 complex	Gnai1
GNAI1-GNB1-GNG11 complex	Gng11
GNAI1-GNB1-GNG11 complex	Gnb1
GNAI1-GNB1-GNG11 complex	Gnai1
GNAI1-GNB2-GNG11 complex	Gng11
GNAI1-GNB2-GNG11 complex	Gnb2
GNAI1-GNB2-GNG11 complex	Gnai1
GNAI1-GNB3-GNG11 complex	Gnb3
GNAI1-GNB3-GNG11 complex	Gng11
GNAI1-GNB3-GNG11 complex	Gnai1
GNAI1-GNB4-GNG11 complex	Gng11
GNAI1-GNB4-GNG11 complex	Gnai1
GNAI1-GNB4-GNG11 complex	Gnb4
GNAI1-GNB5-GNG11 complex	Gnb5
GNAI1-GNB5-GNG11 complex	Gng11
GNAI1-GNB5-GNG11 complex	Gnai1
GNAI1-GNB1-GNG12 complex	Gnb1
GNAI1-GNB1-GNG12 complex	Gnai1
GNAI1-GNB2-GNG12 complex	Gnb2
GNAI1-GNB2-GNG12 complex	Gnai1
GNAI1-GNB2-GNG12 complex	Gng12
GNAI1-GNB3-GNG12 complex	Gnb3
GNAI1-GNB3-GNG12 complex	Gnai1
GNAI1-GNB3-GNG12 complex	Gng12
GNAI1-GNB4-GNG12 complex	Gnai1
GNAI1-GNB4-GNG12 complex	Gnb4
GNAI1-GNB4-GNG12 complex	Gng12
GNAI1-GNB5-GNG12 complex	Gnb5
GNAI1-GNB5-GNG12 complex	Gnai1
GNAI1-GNB5-GNG12 complex	Gng12
GNAI1-GNB1-GNG13 complex	Gnb1
GNAI1-GNB1-GNG13 complex	Gnai1
GNAI1-GNB1-GNG13 complex	Gng13
GNAI1-GNB2-GNG13 complex	Gnb2
GNAI1-GNB2-GNG13 complex	Gnai1
GNAI1-GNB2-GNG13 complex	Gng13
GNAI1-GNB3-GNG13 complex	Gnb3
GNAI1-GNB3-GNG13 complex	Gnai1
GNAI1-GNB3-GNG13 complex	Gng13
GNAI1-GNB4-GNG13 complex	Gnai1
GNAI1-GNB4-GNG13 complex	Gnb4
GNAI1-GNB4-GNG13 complex	Gng13
GNAI1-GNB5-GNG13 complex	Gnb5
GNAI1-GNB5-GNG13 complex	Gnai1
GNAI1-GNB5-GNG13 complex	Gng13
GNAS-L-GNB1-GNG1 complex	Gnb1
GNAS-L-GNB1-GNG1 complex	Gnas
GNAS-L-GNB1-GNG1 complex	Gngt1
ASAH1-NR5A1 complex	Nr5a1
ASAH1-NR5A1 complex	Asah1
ASAH1-NR5A1-SAPD complex	Psap
ASAH1-NR5A1-SAPD complex	Nr5a1
ASAH1-NR5A1-SAPD complex	Asah1
DNAAF2-HEATR2-SPAG1 complex	Spag1
DNAAF2-HEATR2-SPAG1 complex	Dnaaf5
DNAAF2-HEATR2-SPAG1 complex	Dnaaf2
AURKB-VRK1 complex	Aurkb
AURKB-VRK1 complex	Vrk1
SOX2-VRK1 complex	Sox2
SOX2-VRK1 complex	Vrk1
NBS1-VRK1 complex	Nbn
NBS1-VRK1 complex	Vrk1
NBS1\u2013RNF8-VRK1 complex	Nbn
NBS1\u2013RNF8-VRK1 complex	Rnf8
NBS1\u2013RNF8-VRK1 complex	Vrk1
PRRX1-UCHL1 complex	Uchl1
PRRX1-UCHL1 complex	Prrx1
PRRX2-UCHL1 complex	Uchl1
PRRX2-UCHL1 complex	Prrx2
IGF2R-PLAUR-PLG complex	Plg
IGF2R-PLAUR-PLG complex	Igf2r
IGF2R-PLAUR-PLG complex	Plaur
IGF2R-PLAUR complex	Igf2r
IGF2R-PLAUR complex	Plaur
IGF2R-PLAUR-PLAU complex	Plau
IGF2R-PLAUR-PLAU complex	Igf2r
IGF2R-PLAUR-PLAU complex	Plaur
IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex	Plg
IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex	Plau
IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex	Tgfb1
IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex	Igf2r
IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex	Plaur
NUFIP2-Roquin1 complex	Rc3h1
NUFIP2-Roquin1 complex	Nufip2
PLAUR-PLAU complex	Plau
PLAUR-PLAU complex	Plaur
ABRAXAS2-SHMT1 complex	Shmt1
ABRAXAS2-SHMT1 complex	Abraxas2
ABRAXAS2-SHMT2 complex	Shmt2
ABRAXAS2-SHMT2 complex	Abraxas2
Glycogen synthase	Gyg1
Glycogen synthase	Gys1
GRB7-PTK2 complex	Ptk2
GRB7-PTK2 complex	Grb7
HSPA9-GRPEL1-GRPEL2 complex	Hspa9
HSPA9-GRPEL1-GRPEL2 complex	Grpel2
HSPA9-GRPEL1-GRPEL2 complex	Grpel1
GRPEL1-GRPEL2 complex	Grpel2
GRPEL1-GRPEL2 complex	Grpel1
HSPA9-GRPEL1 complex	Hspa9
HSPA9-GRPEL1 complex	Grpel1
HSPA9-GRPEL2 complex	Hspa9
HSPA9-GRPEL2 complex	Grpel2
HSPA9-GRPEL1-GRPEL2-TIMM44 complex	Timm44
HSPA9-GRPEL1-GRPEL2-TIMM44 complex	Hspa9
HSPA9-GRPEL1-GRPEL2-TIMM44 complex	Grpel2
HSPA9-GRPEL1-GRPEL2-TIMM44 complex	Grpel1
GSKIP-GSK3B-PRKAR2A complex	Prkar2a
GSKIP-GSK3B-PRKAR2A complex	Gsk3b
GSKIP-GSK3B-PRKAR2A complex	Gskip
GSKIP-PRKAR2B complex	Prkar2b
GSKIP-PRKAR2B complex	Gskip
PRKAR2A-GSKIP-GSK3B-DNM1L complex	Dnm1l
PRKAR2A-GSKIP-GSK3B-DNM1L complex	Prkar2a
PRKAR2A-GSKIP-GSK3B-DNM1L complex	Gsk3b
PRKAR2A-GSKIP-GSK3B-DNM1L complex	Gskip
COMMD1-CCDC22-CCDC93-C16orf62 complex	Ccdc22
COMMD1-CCDC22-CCDC93-C16orf62 complex	Ccdc93
COMMD1-CCDC22-CCDC93-C16orf62 complex	Commd1
CCDC22-CCDC93-C16orf62 complex	Ccdc22
CCDC22-CCDC93-C16orf62 complex	Ccdc93
CCDC93-COMMD1-COMMD6 complex	Ccdc93
CCDC93-COMMD1-COMMD6 complex	Commd6
CCDC93-COMMD1-COMMD6 complex	Commd1
COMMD1-CCDC93-C16orf62 complex	Ccdc93
COMMD1-CCDC93-C16orf62 complex	Commd1
CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex	Ccdc22
CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex	Ccdc93
VCP-SELK-DERL1 complex	Vcp
VCP-SELK-DERL1 complex	Derl1
SEC23-SEC24 adaptor complex	Sec24b
SEC23-SEC24 adaptor complex	Sec23a
SEC23-SEC24-SCAP-SREBP1c complex	Sec24b
SEC23-SEC24-SCAP-SREBP1c complex	Srebf1
SEC23-SEC24-SCAP-SREBP1c complex	Scap
SEC23-SEC24-SCAP-SREBP1c complex	Sec23a
Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)	Sec24b
Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)	Sec23a
Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)	Preb
Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)	Sar1b
Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)	Sec23ip
GNAS-L-GNB2-GNG1 complex	Gnb2
GNAS-L-GNB2-GNG1 complex	Gnas
GNAS-L-GNB2-GNG1 complex	Gngt1
GNAS-L-GNB3-GNG1 complex	Gnb3
GNAS-L-GNB3-GNG1 complex	Gnas
GNAS-L-GNB3-GNG1 complex	Gngt1
GNAS-L-GNB4-GNG1 complex	Gnas
GNAS-L-GNB4-GNG1 complex	Gngt1
GNAS-L-GNB4-GNG1 complex	Gnb4
GNAS-L-GNB1-GNG1 complex	Gnb5
GNAS-L-GNB2-GNG2 complex	Gng2
GNAS-L-GNB2-GNG2 complex	Gnb2
GNAS-L-GNB2-GNG2 complex	Gnas
GNAS-L-GNB3-GNG2 complex	Gnb3
GNAS-L-GNB3-GNG2 complex	Gng2
GNAS-L-GNB3-GNG2 complex	Gnas
GNAS-L-GNB4-GNG2 complex	Gng2
GNAS-L-GNB4-GNG2 complex	Gnas
GNAS-L-GNB4-GNG2 complex	Gnb4
GNAS-L-GNB4-GNG2 complex	Gnb5
GNAS-L-GNB1-GNG3 complex	Gnb1
GNAS-L-GNB1-GNG3 complex	Gnas
GNAS-L-GNB1-GNG3 complex	Gng3
GNAS-L-GNB2-GNG3 complex	Gnb2
GNAS-L-GNB2-GNG3 complex	Gnas
GNAS-L-GNB2-GNG3 complex	Gng3
GNAS-L-GNB1-GNG3 complex	Gnb3
GNAS-L-GNB4-GNG3 complex	Gnas
GNAS-L-GNB4-GNG3 complex	Gng3
GNAS-L-GNB4-GNG3 complex	Gnb4
GNAS-L-GNB5-GNG3 complex	Gnb5
GNAS-L-GNB5-GNG3 complex	Gnas
GNAS-L-GNB5-GNG3 complex	Gng3
TSC1-TSC2 complex	Tsc2
TSC1-TSC2 complex	Tsc1
TSC2-DVL complex	Dvl1
TSC2-DVL complex	Tsc2
TSC2-GSK3-AXIN-DVL complex	Dvl1
TSC2-GSK3-AXIN-DVL complex	Axin1
TSC2-GSK3-AXIN-DVL complex	Tsc2
TSC2-GSK3-AXIN-DVL complex	Gsk3b
GNAS-L-GNB1-GNG4 complex	Gng4
GNAS-L-GNB1-GNG4 complex	Gnb1
GNAS-L-GNB1-GNG4 complex	Gnas
GNAS-L-GNB2-GNG4 complex	Gng4
GNAS-L-GNB2-GNG4 complex	Gnb2
GNAS-L-GNB2-GNG4 complex	Gnas
GNAS-L-GNB3-GNG4 complex	Gnb3
GNAS-L-GNB3-GNG4 complex	Gng4
GNAS-L-GNB3-GNG4 complex	Gnas
GNAS-L-GNB4-GNG4 complex	Gng4
GNAS-L-GNB4-GNG4 complex	Gnas
GNAS-L-GNB4-GNG4 complex	Gnb4
GNAS-L-GNB5-GNG4 complex	Gnb5
GNAS-L-GNB5-GNG4 complex	Gng4
GNAS-L-GNB5-GNG4 complex	Gnas
GNAS-L-GNB1-GNG5 complex	Gnb1
GNAS-L-GNB1-GNG5 complex	Gnas
GNAS-L-GNB1-GNG5 complex	Gng5
GNAS-L-GNB2-GNG5 complex	Gnb2
GNAS-L-GNB2-GNG5 complex	Gnas
GNAS-L-GNB2-GNG5 complex	Gng5
GNAS-L-GNB3-GNG5 complex	Gnb3
GNAS-L-GNB3-GNG5 complex	Gnas
GNAS-L-GNB3-GNG5 complex	Gng5
GNAS-L-GNB4-GNG5 complex	Gnas
GNAS-L-GNB4-GNG5 complex	Gng5
GNAS-L-GNB4-GNG5 complex	Gnb4
GNAS-L-GNB5-GNG5 complex	Gnb5
GNAS-L-GNB5-GNG5 complex	Gnas
GNAS-L-GNB5-GNG5 complex	Gng5
GNAS-L-GNB1-GNG7 complex	Gng7
GNAS-L-GNB1-GNG7 complex	Gnb1
GNAS-L-GNB1-GNG7 complex	Gnas
GNAS-L-GNB2-GNG7 complex	Gng7
GNAS-L-GNB2-GNG7 complex	Gnb2
GNAS-L-GNB2-GNG7 complex	Gnas
GNAS-L-GNB3-GNG7 complex	Gng7
GNAS-L-GNB3-GNG7 complex	Gnb3
GNAS-L-GNB3-GNG7 complex	Gnas
GNAS-L-GNB4-GNG7 complex	Gng7
GNAS-L-GNB4-GNG7 complex	Gnas
GNAS-L-GNB4-GNG7 complex	Gnb4
GNAS-L-GNB5-GNG7 complex	Gnb5
GNAS-L-GNB5-GNG7 complex	Gng7
GNAS-L-GNB5-GNG7 complex	Gnas
GNAS-L-GNB1-GNG8 complex	Gnb1
GNAS-L-GNB1-GNG8 complex	Gnas
GNAS-L-GNB1-GNG8 complex	Gng8
GNAS-L-GNB2-GNG8 complex	Gnb2
GNAS-L-GNB2-GNG8 complex	Gnas
GNAS-L-GNB2-GNG8 complex	Gng8
GNAS-L-GNB3-GNG8 complex	Gnb3
GNAS-L-GNB3-GNG8 complex	Gnas
GNAS-L-GNB3-GNG8 complex	Gng8
GNAS-L-GNB4-GNG8 complex	Gnas
GNAS-L-GNB4-GNG8 complex	Gnb4
GNAS-L-GNB4-GNG8 complex	Gng8
GNAS-L-GNB5-GNG8 complex	Gnb5
GNAS-L-GNB5-GNG8 complex	Gnas
GNAS-L-GNB5-GNG8 complex	Gng8
p53-MDM2 complex	Tp53
p53-MDM2 complex	Mdm2
Nptxr-NPTX2 complex	Nptx2
CCNB1-CCNF complex	Ccnb1
CCNB1-CCNF complex	Ccnf
Glutamate-cysteine ligase	Gclc
Glutamate-cysteine ligase	Gclm
GNAS-L-GNB1-GNG10 complex	Gng10
GNAS-L-GNB1-GNG10 complex	Gnb1
GNAS-L-GNB1-GNG10 complex	Gnas
GNAS-L-GNB2-GNG10 complex	Gng10
GNAS-L-GNB2-GNG10 complex	Gnb2
GNAS-L-GNB2-GNG10 complex	Gnas
GNAS-L-GNB3-GNG10 complex	Gnb3
GNAS-L-GNB3-GNG10 complex	Gng10
GNAS-L-GNB3-GNG10 complex	Gnas
3-methylcrotonyl-CoA carboxylase	Mccc1
3-methylcrotonyl-CoA carboxylase	Mccc2
Methionine adenosyltransferase alpha2 beta-v1	Mat2a
Methionine adenosyltransferase alpha2 beta-v1	Mat2b
CCR4-NOT-CNOT7-CNOT6 complex	Cnot1
CCR4-NOT-CNOT7-CNOT6 complex	Cnot3
CCR4-NOT-CNOT7-CNOT6 complex	Tnks1bp1
CCR4-NOT-CNOT7-CNOT6 complex	Cnot10
CCR4-NOT-CNOT7-CNOT6 complex	Cnot2
CCR4-NOT-CNOT7-CNOT6 complex	Cnot7
CCR4-NOT-CNOT7-CNOT6 complex	Cnot11
GNAS-L-GNB4-GNG10 complex	Gng10
GNAS-L-GNB4-GNG10 complex	Gnas
GNAS-L-GNB4-GNG10 complex	Gnb4
GNAS-L-GNB5-GNG10 complex	Gnb5
GNAS-L-GNB5-GNG10 complex	Gng10
GNAS-L-GNB5-GNG10 complex	Gnas
GNAS-L-GNB1-GNG11 complex	Gng11
GNAS-L-GNB1-GNG11 complex	Gnb1
GNAS-L-GNB1-GNG11 complex	Gnas
Methionine adenosyltransferase alpha1 beta-v1	Mat1a
Methionine adenosyltransferase alpha1 beta-v1	Mat2b
TIMM8A-TIMM13-TIMM23 complex	Timm23
TIMM8A-TIMM13-TIMM23 complex	Timm8a1
TIMM8A-TIMM13-TIMM23 complex	Timm13
GNAS-L-GNB2-GNG11 complex	Gng11
GNAS-L-GNB2-GNG11 complex	Gnb2
GNAS-L-GNB2-GNG11 complex	Gnas
GNAS-L-GNB3-GNG11 complex	Gnb3
GNAS-L-GNB3-GNG11 complex	Gng11
GNAS-L-GNB3-GNG11 complex	Gnas
GNAS-L-GNB4-GNG11 complex	Gng11
GNAS-L-GNB4-GNG11 complex	Gnas
GNAS-L-GNB4-GNG11 complex	Gnb4
GNAS-L-GNB5-GNG11 complex	Gnb5
GNAS-L-GNB5-GNG11 complex	Gng11
GNAS-L-GNB5-GNG11 complex	Gnas
GNAS-L-GNB1-GNG12 complex	Gnb1
GNAS-L-GNB1-GNG12 complex	Gnas
GNAS-L-GNB1-GNG12 complex	Gng12
GNAS-L-GNB2-GNG12 complex	Gnb2
GNAS-L-GNB2-GNG12 complex	Gnas
GNAS-L-GNB2-GNG12 complex	Gng12
GNAS-L-GNB3-GNG12 complex	Gnb3
GNAS-L-GNB3-GNG12 complex	Gnas
GNAS-L-GNB3-GNG12 complex	Gng12
GNAS-L-GNB4-GNG12 complex	Gnas
GNAS-L-GNB4-GNG12 complex	Gnb4
GNAS-L-GNB4-GNG12 complex	Gng12
GNAS-L-GNB5-GNG12 complex	Gnb5
GNAS-L-GNB5-GNG12 complex	Gnas
GNAS-L-GNB5-GNG12 complex	Gng12
GNAS-L-GNB1-GNG13 complex	Gnb1
GNAS-L-GNB1-GNG13 complex	Gnas
GNAS-L-GNB1-GNG13 complex	Gng13
GNAS-L-GNB2-GNG13 complex	Gnb2
GNAS-L-GNB2-GNG13 complex	Gnas
GNAS-L-GNB2-GNG13 complex	Gng13
GNAS-L-GNB3-GNG13 complex	Gnb3
GNAS-L-GNB3-GNG13 complex	Gnas
GNAS-L-GNB3-GNG13 complex	Gng13
GNAS-L-GNB4-GNG13 complex	Gnas
GNAS-L-GNB4-GNG13 complex	Gnb4
GNAS-L-GNB4-GNG13 complex	Gng13
