source	target	source_gene	target_gene
A0A7M7MU41	O46089	LOC100576374	CG14803
A0A7M7R2R5	Q9VZ71	LOC408400	Dmel\CG15211
A0A7M7GAM8	Q8ST83	100578927	pho
A0A7M7LQ69	Q9VIQ8	412396	COX4
A0A7M7GPS2	Q7K157	LOC725247	Dmel\CG10927
A0A7M7TFD9	Q9VS59	411785	akirin
A0A7M7RCZ8	Q9VHG4	LOC552228	ATP6AP2
A0A7M7L3V9	Q9W1I9	LOC113218709	shu
A0A7M7GED0	Q7JV61	LOC724896	Dmel\CG12341
A0A7M7FYT3	Q9VNX0	724591	Dmel\CG14562
A0A7M7MUM3	Q9VHB6	LOC551902	CG9393
A0A7M7GR87	Q9VFJ1	724432	Dmel\CG8461
A0A7M7GWQ1	Q9VTJ8	726653	Tim14
A0A7M7L4Y1	Q9V3E9	LOC727022	spag
A0A7M7GYL8	Q7JWP9	100577981	tartan
A0A7M7FZ57	Q4V6M7	726361	UFSP1
A0A7M7H0Q6	A8DYH1	552185	mute
A0A7M7LQR5	Q9VH46	LOC726457	Spn85F
A0A7M7R915	Q9W0K9	552690	Dmel\CG9205
A0A7M7L0J2	E1JIV5	LOC551173	eIF4EHP
A0A7M7LIF5	Q9W2P5	725947	BcDNA:RE43665
A0A7M7H220	Q058Y4	409164	Dmel\CG30053
A0A7M7GNU3	Q9VM20	409633	Dmel\CG5160
A0A7M7R899	Q7JW66	551376	Dmel\CG12129
A0A7M7MTS7	A1Z9R4	LOC413466	Oaz
A0A7M7FY20	Q9VC65	724467	BcDNA:GH27470
A0A7M7R8Z8	Q9VKQ5	552560	anon-WO0118547.153
A0A7M7GBF0	Q9VMH7	LOC552772	CG9154
A0A7M7R7X8	B7YZT2	551255	Fis1
A0A7M7LK53	O76904	LOC100578699	fs(1)N
A0A7M7FZ24	Q9VMI8	726427	Dmel\CG9117
A0A7M7G7L5	Q7JZM8	724790	mRpL41
A0A7M7G9N4	Q95RF3	LOC100578875	Dmel\CG31849
A0A7M7G726	Q4QPU3	724280	Dmel\CG15908
A0A7M7IGL4	Q9V4K2	725483	Gr43a
A0A7M7LIE7	Q9W3F5	725638	Dmel\CG12123
A0A7M7GN47	Q7KVH9	LOC725570	CG4091
A0A7M7R540	Q8ST61	411193	Nf-YB
A0A7M7IRV8	Q8SZU6	LOC412504	Dmel\CG12024
A0A7M7SRG2	P49963	LOC727473	Srp19
A0A7M7R680	Q9VYR0	LOC408457	CG15735
A0A7M7L367	Q9VSU7	LOC727156	Use1
A0A7M7G885	Q9VJD2	725855	CG5110
A0A7M7FY19	Q4V6M1	LOC724681	Apf
A0A7M7G1Q2	Q9V3E3	LOC724516	mRpL50
A0A7M7LID3	Q9VI83	725173	BEST:LD45537
A0A7M7FZJ5	A1ZBA5	725538	mRpS28
A0A7M7LIG3	Q9VNP0	726185	Osi18
A0A7M7IWS7	Q7JR82	LOC726566	Dmel\CG15701
A0A7M7R7R7	Q9VLU0	551625	baf
A0A7M7GWI4	Q9V3Q0	411197	Dmel\CG10839
A0A7M7IGG6	Q9VPW8	LOC408733	Pino
A0A7M7H225	Q9V3H8	413378	Nxt1
A0A7M7MWE7	B7Z0I7	LOC551281	Snup
G8FU55	P05084	hb	hb
A0A7M7G1X3	Q9VSY9	725757	Nf-YA
A0A7M7FY25	Q9VRT7	725641	Dmel\CG6610
A0A7M7GZL8	M9NFP8	LOC100577498	CG32353
A0A7M7R3Y7	Q8IH24	409749	MED31
A0A7M7GA26	Q9VD81	LOC100578235	RpI12
A0A7M7IJ92	Q9NKV0	409877	Mlf
A0A7M7L5W5	Q9VY27	LOC724131	nmdyn-D6
Q5TLD7	Q9VGJ9	AmHO	Ho
A0A7M7R8A7	Q961C9	LOC551864	Tango11
A0A7M7INY7	P54397	LOC725976	FK506-bp1
A0A7M7R7C3	Q9W4Y1	LOC411294	AANATL7
A0A7M7GJP2	Q9W238	LOC100577903	FBgn0034742
A0A7M7IQB6	Q9VK31	413129	Dmel\CG5439
A0A7M7LIB7	Q9VN88	724720	Vps37B
A0A7M7MQI1	Q9VRN6	LOC100576647	Sse
A0A7M7IEV7	Q9VBU9	LOC726295	RpS27
A0A7M7MR31	Q95T12	551483	fwe
A0A7M7GXZ4	Q9VJ33	726552	Nedd8
A0A7M7R2Q4	Q9VV39	408493	mRpS34
A0A7M7H188	Q9VQD4	LOC551008	Rad1
Q8I6X7	Q9W1C9	ASP3c	EbpIII
A0A7M7MMW7	Q8IPT0	LOC724750	CG7783
A0A7M7ILB7	Q9VMR0	LOC726569	Dmel\CG7382
A0A7M7TFV8	Q9VUZ8	551586	PDCD-5
A0A7M7GBQ0	Q9V3W0	LOC100576270	UK114
A0A7M7G900	Q9VX62	LOC727142	Dmel\CG8675
A0A7M7R5M9	Q8STI6	LOC412294	Dmel\CG1142
A0A7M7GSE8	X2JBU2	LOC726029	Dmel\CG14414
A0A7M7GUL0	A0A0B4KEZ2	LOC726335	nvy
A0A7M7FYV1	Q9VC66	LOC724380	Ccdc128
A0A7M7GY69	Q9VF08	LOC102655673	blp
A0A7M7L972	Q9VH38	LOC726530	mtTFB2
A0A7M7GAA5	Q9VL16	412864	Dmel\CG5676
A0A7M7R7S1	Q7JZK1	551042	ND-B14
A0A7M7L384	Q8T4C9	LOC100576765	Dmel\CG6310
A0A7M7MLZ0	Q9W212	LOC725334	Dmel\CG30259
A0A7M7R475	Q9VSG9	410121	Dmel\CG13671
A0A7M7L7A5	O76857	410033	BCL7-like
A0A7M7LKK0	Q9V6Y3	725291	mRpS16
A0A7M7R5Z5	Q9W022	410120	8993
A0A7M7LIH5	E1JH43	726605	Den1
Q4PKR8	P10379	595137	uzip
A0A7M7R8W7	Q8INX1	413612	Dmel\CG31800
A0A7M7H2A1	P49858	LOC100576453	cni
A0A7M7MKC8	M9PHA4	LOC727466	Dmel\CG32579
A0A7M7TFS9	Q9VQ62	551922	Npc2a
A0A7M7MRE9	X2JAX9	LOC727170	ect
A0A7M7H193	Q8INK3	408689	fabp
A0A7M7H020	Q9VDH8	LOC552106	RpS30
A0A7M7MPN3	Q94521	LOC409361	AANAT1
A0A7M7GWR2	A8DYD1	102656501	cg
A0A7M7GSN0	Q9VTE5	726085	Pfdn2
A0A7M7R4R1	Q94514	408837	COX5A
A0A7M7G1Y6	Q8SXX5	726521	BcDNA:RE70209
A0A7M7GQ12	Q9VFC7	LOC409805	Mf
A0A7M7M3X6	Q9VWP6	408666	Pvf1
A0A7M7R730	Q9V637	409668	PI31
A0A7M7RAL2	Q95RY2	551546	CG17014
A0A7M7R9S1	Q9VMU0	412328	ND-13A
A0A7M7L206	Q9VPM0	LOC100576378	Rpp30
A0A7M7R3I0	Q7K264	409593	Dmel\CG8569
A0A7M7GYY4	Q9VCY1	552509	cg6937
A0A7M7G1V2	Q8MS27	725659	mRpL35
A0A7M7FYX7	Q8MSF5	725572	CG40127
A0A7M7GLQ1	Q4QQ93	LOC727015	Dmel\CG30338
A0A7M7SQS5	Q9VKU0	LOC725461	Lrr47
A0A7M7R5P0	Q7KSC4	411677	Mpc1
A0A7M7GTN2	Q24251	410557	ATPsynD
A0A7M7H0B3	A8JNT7	100577992	Hsc20
A0A7M7MMN2	Q9XZ68	LOC726822	betaggt-II
A0A7M7GNC7	O76927	551479	RpS21
A0A7M7FZZ5	Q9VTY4	726308	CG10681
A0A7M7R7P1	Q9VYA4	412488	Dmel\CG11164
A0A7M7FZ26	P54366	726162	Gsc
A0A7M7FYM2	Q9VC49	724625	Rpb10
A0A7M7TES2	Q9VNN6	408538	Osi14
A0A7M7KXR3	M9PEG2	LOC409078	Dmel\CG13288
A0A7M7R435	Q9W4N8	409934	Vap33
A0A7M7L409	Q9VBG7	LOC726980	CG14558
A0A7M7IT99	Q7JXF7	LOC410890	sel
A0A7M7R796	Q9VSR5	LOC409926	mRpL12
A0A7M7MWK4	A8JV41	LOC100578247	ppk23
Q5KSL4	Q1EC11	c-mos	Mos
A0A7M7LKP2	Q9I7K4	726303	Dmel\CG18542
A0A7M7R7E5	M9PD03	551099	Dmel\CG9586
A0A7M7LKD4	Q9W0D7	724262	Pex10
A0A7M7L941	Q7JRD4	LOC727257	Pex13
A0A7M7FYN2	Q9V998	724489	ubl
A0A7M7GMX3	Q7K105	LOC413194	Myd88
A0A7M7LLZ0	Q9VET3	725196	Dmel\CG14903
A0A7M7H0F0	Q9VAI4	725628	Naa40
A0A7M7R8Q8	Q7JWW6	551856	Ady43A
A0A7M7R7K1	H0RNK3	551458	Sclp
A0A7M7RB30	Q9VU35	552531	Dmel\CG11267
A0A7M7G9T5	Q9VXD4	100578100	Dmel\CG15865
A0A7M7GQS3	Q9VFR1	LOC102655238	CG9288
A0A7M7LPE4	Q7K5M6	413207	Sip1
A0A7M7L0F0	Q9VQI1	LOC726529	Dmel\CG3104
A0A7M7GIF9	Q8IP97	100578522	Pex19
A0A7M7GSY2	A8JQW3	409672	Pnn
A0A7M7GX23	Q9VBR7	725589	rha
A0A7M7TER6	Q9Y114	408433	BcDNA:GH10229
A0A7M7R711	Q9V4N3	413486	Cyt-b5
A0A7M7MNR2	Q8SXE1	LOC102656398	Dmel\CG17572
A0A7M7IGY4	Q9VR83	LOC726572	1504
A0A7M7H466	P25992	412133	yem
A0A7M7R886	A8JNT1	LOC551818	Dmel\CG12355
A0A7M7R7H1	Q9VHT3	551201	Sgt1
A0A7M7L0W7	Q9VJH6	LOC100578368	CG33312
A0A7M7LSQ1	Q7K4I5	409820	Dmel\CG8892
A0A7M7R7D0	Q9VPD6	409667	Dmel\CG5059
A0A7M7LQE6	Q9VQ35	726617	mRpL48
A0A7M7G2Q5	A1Z8Z7	726995	Cpr49Ah
A0A7M7RAK4	Q9W289	LOC551520	GM130
A0A7M7TFX8	Q9W385	552635	fh
A0A7M7MKE6	Q7PLL3	LOC409560	eIF4B
A0A7M7R7Z9	A0A0B4KHF0	551684	Fer2LCH
A0A7M7MRB0	O76877	LOC100578002	EG:132E8.3
A0A7M7SNY7	Q8I0J3	LOC113218892	mRpS21
A0A7M7LIH6	Q9VI66	LOC726658	CG2640
A0A7M7LKF9	Q9VX02	724600	Dmel\CG7772
A0A7M7GAJ3	A1Z8X3	LOC100578040	ana3
A0A7M7MQI9	Q7JYM7	LOC725288	Dmel\CG13326
A0A7M7R9P3	Q7K550	LOC409796	eIF3j
A0A7M7GB13	Q9VEV5	725620	mRpS33
A0A7M7MPK0	M9PEQ7	LOC724908	Dmel\CG13287
A0A7M7FYS5	Q9VKZ0	LOC724420	GATAd
A0A7M7GLM4	A0A0B4LGA2	550858	cg11478
A0A7M7TF03	Q9W141	409930	CG4692
A0A7M7GKQ5	Q9W0Y2	LOC550955	CG2811
A0A7M7MTR8	Q9VX38	LOC726697	Dmel\CG8326
A0A7M7LN16	Q9VAG4	LOC725595	Vps16B
A0A7M7FZP6	Q9VNA4	726164	CG1161
A0A7M7R4V0	O76874	LOC408970	Dmel\CG3777
A0A7M7R4J7	Q9VYT1	410518	Dmel\CG11802
A0A7M7GKA5	A0A0B4K701	100576735	Dmel\CG13827
A0A7M7RB05	Q6NP72	552534	Dmel\CG13220
A0A7M7IFR8	Q9VB06	LOC725898	HSPBAP1
A0A7M6UW25	Q9VY55	CUTA	Dmel\CG11590
A0A7M7FZ34	Q9VI07	726229	Osi20
A0A7M7FYV6	Q9VYI3	726151	mRpL49
A0A7M6UWL1	Q9W077	100577189	Cpr62Bc
A0A7M6UGI7	O96067	726127	JTBR
A0A7M7R7V3	O97067	LOC412127	CG1307
A0A7M7MVV2	Q9VT40	LOC102653753	nbs
A0A7M7MQP1	Q8MLQ0	LOC107965288	HSPC300
A0A7M7R5H0	P14199	LOC408686	ref(2)P
A0A7M7LNG7	Q9U5W9	410004	Taf10
A0A7M7R5Y7	Q9VJZ4	409586	ND-B22
A0A7M7GDN5	Q9VK07	LOC100578537	Uvrag
A0A7M7GL97	Q9VRL3	102656136	Pfdn4
A0A7M7MH65	Q9VYA8	LOC726054	Tango2
A0A7M7GBI4	Q0E8E7	100576272	CG13470
A0A7M7TFZ3	Q9VXE0	552827	SNRPG
A0A7M7L3Z7	Q8SX35	LOC408648	Dmel\CG32850
A0A7M7IJR4	Q9VGJ5	107965534	fer3
A0A7M7G2C6	P26017	725474	Pc
A0A7M7FZ42	Q9VC80	LOC726288	Dmel\CG17782
A0A7M7FZV8	Q9VXT6	726099	CG32583
A0A7M7M4Y6	O77135	LOC726326	spn-B
A0A7M7H5I4	Q9VZK9	725459	Dmel\CG10866
A0A7M7R8P5	Q9VCW6	413735	Gclm
A0A7M7II78	Q9VXU8	LOC725685	Grip128
A0A7M7R9V6	Q86BE9	551695	pen-2
A0A7M7R8H3	Q7KU86	551580	Urm1
A0A7M7R673	Q9VMQ9	102656890	cl
A0A7M7R4H5	Q9VR64	408382	Cluap1
A0A7M7LN02	Q9VA81	100578560	mRpS18C
A0A7M7GAL3	Q9V429	409451	Trx-2
A0A7M7IK97	Q9V3L0	107965085	bc10
A0A7M7R5K8	Q9VM65	411546	Fgop2
A0A7M7M0J8	Q9VXU7	LOC107964350	Alg14
A0A7M7LKM1	Q9VNM9	LOC725823	Osi9
A0A7M7GZS1	Q8IRY7	724930	Dredd
A0A7M7L2K1	Q9VCE8	551982	CG33108
A0A7M7GAF2	Q9VJ59	410130	Jwa
A0A7M7TF40	Q9VD63	410602	Dmel\CG6678
A0A7M7MVE2	Q8MR37	LOC725885	luna
A0A7M7GBA0	Q9VN60	LOC100577296	Hus1-like
A0A7M7FZD4	Q9VHB3	724953	CG16790
A0A7M7FXR6	Q9VP65	724794	CG12975
A0A7M7MPK7	Q9VPA9	LOC725224	Dmel\CG3618
A0A7M7MNL4	A0A0B7P7M6	LOC100576439	l(2)41Ab
A0A7M7R2U9	Q59E04	408614	7B2
A0A088AQF2	Q9VF14	107965838	EndoU
A0A7M7R882	Q9VVT5	551978	Dysb
A0A7M7MM69	Q9VWS2	LOC412835	Nup35
A0A7M7TEU9	Q7JXC6	409005	Dmel\CG8237
A0A7M7FZ56	Q8SWZ6	726648	BcDNA:RH51312
A0A088AE94	Q9VBZ8	LOC551477	Dmel\CG11781
A0A7M7GST1	Q9VJ72	LOC413068	IFT46
A0A7M7GN27	Q9VHF9	408547	Dmel\CG8861
A0A7M7RC65	Q9VZD5	551584	mRpS6
A0A7M7FYU1	Q9W3T9	726043	Dmel\CG3040
A0A7M7LMZ3	Q9NFZ3	725453	Ggamma30A
A0A7M7H3R0	Q9VWW0	409401	CrebB
A0A7M7GX66	Q8IQ13	726428	CG31957
A0A7M7GZY7	Q95T19	LOC102655284	Slimp
A0A7M7R7L2	Q9VQK9	410985	GABPI
A0A7M7MVZ5	M9NFF9	412357	Atac3
A0A7M7R4Z4	Q9VTU2	408477	ND-SGDH
A0A7M7GJT6	Q9VBY5	727140	Dmel\CG11839
A0A7M7G2M0	Q9VWJ9	LOC726811	Dmel\CG7889
A0A7M7MPH4	Q7JUY8	LOC726244	Pbp49
A0A7M7SPX7	Q9VNP5	LOC100576436	BoYb
A0A7M7GT95	Q24152	726047	Cks30A
A0A7M7H041	Q9VAL2	LOC413154	Dmel\CG2321
A0A7M7SS63	Q9VTU1	LOC113219359	Atg12
A0A7M7G9V0	P20348	100576467	janA
A0A7M7GKJ9	Q9VTY0	724498	Dmel\CG10660
A0A7M7MVM5	Q0E980	LOC408561	Dmel\CG8547
A0A7M7L2U3	Q9VGX0	LOC102655168	Desi
A0A7M7H5Z2	A1Z8T9	724529	Dmel\CG8407
A0A7M7G057	Q9VBQ9	LOC726666	MED28
A0A7M7R7G0	Q6IDE2	409769	Dmel\CG3907
A0A7M7RBS8	Q9VBY6	552444	PQBP1
A0A7M7R7P3	Q9VHQ0	LOC551397	mRpS18A
A0A7M7RAT1	Q9VJJ1	552802	Dmel\CG17996
A0A7M7H165	Q9VUM2	727012	Romo1
A0A7M7IJ01	Q6NQZ7	726947	Tab2
A0A7M7TFM4	P91664	551131	Max
A0A7M7R8L9	Q9VYX5	552237	Dmel\CG11699
A0A7M7GW56	Q86B94	LOC725892	mfas
A0A7M7GQ55	O76454	LOC411607	Pcd
A0A7M7L3K1	Q9VEK8	LOC413165	sds22
A0A7M7L656	Q9VXY4	LOC100579057	CG15027
A0A7M7GSI5	Q9VGS3	409549	SdhC
A0A7M7R3T8	A8E6W0	409913	CG34039-RA
A0A7M7R8Y5	Q9VMB9	552610	COX5B
A0A7M7SPP0	O76339	LOC725876	agt
A0A7M7LQX3	Q9VC75	LOC100578091	Dmel\CG13616
A0A7M7R7G8	Q9VCZ8	411936	Pfdn5
A0A7M7IJL1	Q9W415	wuho	wuho
A0A7M7GZU5	Q9VSD8	724666	Dmel\CG7550
A0A7M7G7Z6	Q9VJ25	726894	Dmel\CG15168
A0A7M7GS09	Q9W334	724531	RpS28b
A0A7M7LKR7	Q9VVX6	726840	Bet1
A0A7M7FY05	Q9V7A7	LOC726034	CG8152
A0A7M7IHI0	Q9VIV3	LOC727009	CG10189
A0A7M7MX23	Q9W283	LOC408714	a
A0A7M7MV12	Q9VGE2	LOC102654708	Spt3
A0A7M7MRH4	A1Z9W2	LOC113219136	CG10220
A0A7M7G2K2	Q9VVN2	726731	mRpS26
A0A7M7FZ72	Q9VYX8	726696	Dmel\CG1572
A0A7M7FYX2	Q9VZK7	LOC725799	Dmel\CG14982
A0A7M7MSA4	O16867	725085	tap
A0A7M7LNV0	Q9VLP2	LOC726321	Dmel\CG7781
A0A7M7R8X5	A1Z8C0	LOC552851	mms4
A0A7M6US06	Q9VWD1	100359409	COX6B
A0A7M7ILW9	Q8SZ16	LOC100579038	Sdhaf3
A0A7M7R3G9	Q9VAH2	409256	Rnb
A0A7M7TF19	Q9VUP0	409645	Dmel\CG7841
A0A7M7RAQ6	Q9V9U9	552214	Dmel\CG11563
A0A7M7IH61	Q9VSZ5	LOC102655796	Dmel\CG3552
A0A7M7R654	Q9VZL1	409500	mge
A0A7M7G010	Q9VT74	726788	Dmel\CG6674
A0A7M7GWZ7	M9PFU2	LOC408676	Crtc
A0A7M7GWD6	Q9W1H9	102656215	BcDNA:SD18780
A0A7M7R895	A1ZB42	552161	MED9
A0A7M6USA7	P08570	406120	RpLP1
A0A7M7SRW4	Q9VEB4	LOC102654768	mTerf5
A0A7M7GN35	Q9W402	102653862	ND-B16.6
A0A7M7MNN3	Q9VWA6	LOC725598	Dmel\CG17122
A0A7M7G0J6	A2VEK1	LOC727436	Dmel\CG34213
A0A7M7R7Q0	P25932	LOC410464	esg
A0A7M7MN57	Q9VPT5	552596	Pex12
A0A7M7FYP8	Q9VW73	725789	dp18
A0A7M7G8X4	Q9VXV1	100577451	Dmel\CG6299
A0A7M7SSE2	Q9VZT2	LOC408713	Dmel\CG14966
A0A7M7GZT5	Q9V3W2	725712	ND-B17
A0A7M7MNM3	Q9W5N2	LOC725383	RpL38
A0A7M7GJ57	Q9W3K8	LOC100576460	Dmel\CG2256
A0A7M7G907	P82804	410103	Pym
A0A7M7GWE7	Q9VLA6	408314	brwl
A0A7M7H1D7	Q9VRG6	102656914	anox
A0A7M7FYV9	Q9VWI3	724744	mRpS14
A0A7M7FZ97	Q8ML92	726802	ave
A0A7M7G8A2	Q9VW41	725961	Ccdc58
A0A7M7RBD1	Q7KLX3	552227	Tapdelta
A0A7M7LPV7	Q9W375	551676	Dmel\CG12118
A0A7M7M0K2	Q9VD14	LOC100576514	Dmel\CG13850
A0A7M7GKH6	Q9VYM7	LOC409956	Dmel\CG42258
A0A7M7H018	Q9VLT8	726132	CCDC53
A0A7M7R668	Q9VN91	409816	rtp
A0A7M7RA04	Q9VZE2	551794	Dmel\CG15012
A0A7M7FYE4	Q9VYD7	725240	Tim9a
A0A7M7FZ17	A1ZAA9	726453	Dmel\CG10731
A0A7M7GLT0	Q9VEH4	LOC102654746	Dmel\CG14325
A0A7M7H609	Q9VW53	551097	Mtr3
A0A7M7L400	Q94883	LOC727528	Dref
A0A7M7R861	Q9TW27	LOC412491	DIP1
A0A7M7MNI6	Q9VXY7	LOC100578428	Lsd-2
A0A7M7R6T3	M9ND89	LOC409274	nuf
A0A7M7GLP4	Q9VPB8	552256	Pex14
A0A7M7RBM1	Q9VXB1	551118	Dmel\CG4768
A0A7M7FY63	Q7JW27	LOC724795	wash
A0A7M7MUG4	Q9W0R2	LOC113219244	Dmel\CG1231
A0A7M7MSF1	Q9VEK7	LOC551913	CREG
A0A7M7GJZ0	Q8INX3	725981	CG10336
A0A7M7G939	Q9W4R8	LOC727515	Dmel\CG14270
A0A7M7MSP7	Q8MMC4	LOC552707	CG3760
A0A7M7FYP1	Q9XZ15	725729	Osi6
A0A7M7FZ31	Q9W2M8	726480	mRpL54
A0A7M7GSQ7	Q9VNN2	725988	Osi12
A0A7M7ML61	Q8IH18	LOC727230	4E-T
A0A7M7RC93	Q8IPM8	552844	cpx
A0A7M7RAJ9	Q4QQ70	552088	Dmel\CG15602
A0A7M7G7M5	Q9VXZ0	724827	ND-B18
A0A7M7MNV1	Q0E906	724583	Dmel\CG34115
A0A7M7R9F4	Q95RA9	552600	GILT1
A0A7M7IL68	Q9VY79	102655411	Dmel\CG11095
A0A7M7RBE8	Q9VV76	LOC552098	Syx8
A0A7M7G2Z1	Q9Y1A3	726498	Tim8
A0A7M7IF71	Q9NGL1	102656384	Mkp
A0A7M6UUP9	Q9VZR0	100187709	Dmel\CG12016
A0A7M7GWC9	Q9VLS4	411272	Acbp1
A0A7M7M124	Q9V444	726923	Chrac-14
A0A7M7MQD2	Q9VJC0	LOC726913	Dmel\CG6870
A0A7M7GW05	Q9VH69	725147	RpS29
A0A7M7FZ07	Q9VH37	LOC726429	Dmel\CG12811
A0A7M7R493	B7Z018	408269	Tfb5
A0A7M7G2H4	Q9VQF9	725747	Snapin
A0A7M7GY33	Q9VKQ2	725882	Dmel\CG17127
A0A7M7H6B0	Q9VLU6	LOC726174	Sirup
A0A7M7FYB3	A8DYT6	724769	Dmel\CG15387
A0A7M7LQN4	Q9W3T7	725645	bou
A0A7M7LTL9	Q9VIM4	LOC102655470	Dmel\CG15130
A0A7M7GS48	Q9VXT0	LOC725987	Dmel\CG8097
A0A7M7MQN2	B5RJJ4	LOC551609	Dmel\CG11307
A0A7M7G1E8	Q9VMR9	724904	Dmel\CG14022
A0A7M7GYD7	Q8SYM9	552353	RpIIIC53
A0A7M7FZQ8	Q9W256	LOC725835	Mes4
A0A7M7GE13	Q9VYT5	100577288	Dmel\CG10347
A0A7M7G112	Q9VA75	LOC724393	Osi23
A0A7M7II92	Q9W549	102654090	CG14806
A0A7M7GA90	Q59DX8	725478	CG8481
A0A7M7H561	A0A0B4LFY9	LOC100578892	Sting
A0A7M7FXY2	Q9VFN7	LOC725038	Npc2b
A0A7M7IQI1	Q9I7K6	LOC408464	CG8223
A0A7M7LQQ7	Q9VEG3	726282	Dmel\CG14321
A0A7M7GCJ8	A1ZAD7	LOC724155	Dmel\CG30100
A0A7M7FZX5	Q86B99	726190	cDNA
A0A7M7GZ96	Q960K3	LOC724235	anon-WO0118547.152
A0A7M7MKS5	Q9VYR3	100578300	Dmel\CG1806
A0A7M7IHY2	Q9VXL0	LOC100577955	Or13a
A0A7M7G021	Q7K5J8	726451	Cpr57A
A0A7M7GAP8	Q9VBW0	100576165	Dmel\CG13663
A0A7M7MWM5	Q9VS49	724680	Dmel\CG43780
A0A7M7RAU5	Q9VZE9	552410	VhaM9.7-a
A0A7M7M5T0	A1Z9J6	725918	mRpL53
A0A7M7GQA6	Q9V492	727505	CG11077
A0A7M7H5I3	Q9VAL0	102656491	Spase12
A0A7M7GVI5	Q9W2K8	552815	Hmg-2
A0A7M7LKT0	Q9VTX8	727261	CG10616
A0A7M7M199	Q9VLW9	LOC102653879	Herp
A0A7M7GBH7	Q9W2D6	726061	Tim10
A0A7M7H375	Q9W0S5	551031	miple1
A0A7M7G087	Q9VSC6	727419	BcDNA:LD45688
A0A7M7MH80	B7YZT7	LOC100578680	BcDNA:GH05582
A0A7M7H7E1	Q9VEC2	726900	Dmel\CG12321
A0A7M7GRG2	Q9VJY9	725512	loqs
A0A7M7H5J9	Q9W0B6	725042	Dmel\CG17249
A0A7M7GR15	Q9VE11	102656579	CG14286
A0A7M7LNI0	Q7JXE1	726649	bug
A0A7M7G9Q8	Q8INQ7	100576515	CG31460
A0A7M7G043	Q9W0Q3	726304	Dmel\CG17180
A0A7M7RA52	Q9W3X7	551660	ND-ASHI
A0A7M7FYR6	Q9VCI5	725566	SdhD
A0A7M7R4F6	Q9VZW6	410370	Dmel\CG2113
A0A7M7G6V6	Q7JZN0	724188	Sec61beta
A0A7M7GNZ3	Q9VR45	726864	snsl
A0A7M7L905	Q9VP84	725299	Dmel\CG10581
A0A7M7IJ65	Q9VUG3	LOC102655282	Dmel\CG5048
A0A7M7MW05	Q9VCN9	LOC725044	wda
A0A7M7GBU1	Q9W2R4	100576116	insc
A0A7M7GVH5	Q9VLP3	LOC100578580	strat
A0A7M7L3R4	Q9VUB8	LOC113218850	endos
A0A7M7FZ32	Q9VWH8	725059	ksh
A0A7M7FYQ2	Q9VTE1	724829	Dmel\CG32069
A0A7M7L1D6	Q9VH39	LOC102653955	CG11722
A0A7M7RBW5	Q9W136	552650	CG3579
A0A7M7G2S5	Q9VAP1	726253	dAlg13
A0A7M7G8F5	Q8SZB7	726220	Dmel\CG32147
A0A7M7FXJ4	Q9W4I3	724164	mRpL30
A0A7M7MNJ1	Q9W2V7	LOC107965817	Psf3
A0A7M7SQX8	Q9W0F9	LOC100577644	312
A0A7M7TG13	Q9VDL0	552323	Srp14
A0A7M7GA57	Q9VMQ4	LOC100578339	Cap-D3
A0A7M7R9P1	Q9VW56	552807	Pfdn6
A0A7M7GEL8	B7Z0N0	LOC100578797	Dmel\CG5180
A0A7M7LTA8	Q9VKM3	LOC726222	ATPsynG
A0A7M7RA93	Q9V9Y9	551963	spn-F
A0A7M7R9W6	Q9VEC8	551718	CG32920
A0A7M7RAM8	Q9VIJ5	551411	Pomp
A0A7M7GVS6	Q9VKC5	LOC726175	anon-WO02059370.25
A0A7M7L6A3	Q7K0P0	LOC726672	JhI-26
A0A7M7KZY2	Q9VV90	LOC726591	Dmel\CG13032
A0A7M7FZA9	Q9VSS7	725050	CG5280
A0A7M7R4L7	Q9W4D2	410749	Rnp4F
A0A7M7GAG2	Q2PDX2	726016	BP1041
A0A7M7IFK7	Q9VB28	LOC725963	Dmel\CG13972
A0A7M7R5F5	Q8IQB7	409016	Dmel\CG32032
A0A7M7FY10	Q9V5P6	LOC724638	CG7637
A0A7M7GS66	Q9VL11	LOC100578853	Dmel\CG4957
A0A7M7LIF7	Q9VAE4	725992	CG15516
A0A7M7L5K6	A1Z7W3	LOC113218833	Dmel\CG12929
A0A7M7GAV5	Q9VVN9	100578730	Dmel\CG7330
A0A7M7IPA6	D0Z740	LOC107965237	CG34141-RA
A0A7M7MV19	Q9VFN9	LOC552553	BcDNA:RE55111
A0A7M7MW75	Q4QQ12	LOC102654681	Dmel\CG11110
A0A7M7SRW1	M9NEW0	100578218	CG9243
A0A7M7FXF6	Q9VPF1	724152	CUT8
A0A7M7GXU4	Q9V3L7	LOC724719	NP15.6
A0A7M7GV10	Q9VTI0	100578936	gh18008
A0A7M7FZU5	Q9W1N3	LOC726042	levy
A0A7M7GQT6	Q9VPC1	102655097	Dmel\CG4042
A0A7M7LKL2	Q9VIZ0	725633	l(2)37Cg
A0A7M7GZ02	Q9VGQ9	100578901	CG14701
A0A7M7G066	Q7Z020	726724	TrpA1
A0A7M7R583	Q9VQV3	LOC411652	Dmel\CG3407
A0A7M7IJP3	Q9VKD7	LOC727254	zuc
A0A7M7G018	Q9VVW9	726460	Dmel\CG14079
A0A7M7LIB8	Q9VBY9	725568	BcDNA:RE17222
